row_type,arm_id,call,sender_set_kind,variant,control_type,scope_kind,seed,seed_index,n_fits,n_reportable,frac_reportable,median_sf_matched,sf_matched_q25,sf_matched_q75,frac_sf_le_0,frac_sf_gt_05,median_comp_share,median_sf_matched_lo,median_sf_matched_hi,median_sf_matched_n5n6,median_sf_n5,median_sf_n6n5,median_beta_naive,median_beta_naive_sd,median_beta_matched,median_lam_naive,frac_lam_railed,median_match_rate,median_max_smd_before,median_max_smd_after,frac_smd_gate_pass,n_match_cols,matched_on,n_sections,n_modules,n_boot,n_blocks,window_um,caliper_sd,n_seeds,seeds,sf_across_seed_mean,sf_across_seed_sd,sf_across_seed_min,sf_across_seed_max,sf_across_seed_range,comp_share_q25,comp_share_q75,comp_share_across_seed_min,comp_share_across_seed_max,max_max_smd_after
seed,m1,tierApm_p95,A_sender_for_<module> (7 sets),comp,decoy_matching,by_celltype,20260903,2,315,157,0.4984126984126984,0.9659529038603236,0.9326125123137722,0.9914381072870436,0.0,1.0,0.03404709613967638,0.9143146961614288,0.9989823588065077,0.0940379674393112,0.1347696950096561,0.0931510672875834,0.0098988128089603,0.298408028248008,0.009483065749006,16.317012328774005,0.5605095541401274,0.9998549673676578,0.0975434902931811,0.0432741570171581,1.0,9,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,m1,tierApm_p95,A_sender_for_<module> (7 sets),comp,decoy_matching,by_celltype,20260904,3,315,155,0.49206349206349204,0.9681812760096606,0.9345009335496335,0.9919861122879112,0.0,1.0,0.03181872399033936,0.9146494786090354,1.000060002108627,0.0907086480147369,0.120954464787358,0.0897550047399836,0.0100205228686762,0.2995585306930948,0.0095720166281038,17.35451294266074,0.5612903225806452,0.9998549673676578,0.0975434902931811,0.0439786024956652,1.0,9,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,m1,tierApm_p95,A_sender_for_<module> (7 sets),comp,decoy_matching,by_celltype,20260905,4,315,161,0.5111111111111111,0.9655703694995426,0.932275186623219,0.9917128081079084,0.0,1.0,0.03442963050045744,0.914032747067728,1.0002320903276074,0.0855399135177015,0.1129481820750404,0.0888574051304515,0.0095565635095011,0.2938629376193814,0.00930549593067,15.329759490332558,0.5590062111801242,0.9998549673676578,0.0975434902931811,0.0445381106944611,1.0,9,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,0.25,,,,,,,,,,,,
summary,m1,tierApm_p95,A_sender_for_<module> (7 sets),comp,decoy_matching,by_celltype,-1,-1,1575,790,0.5015873015873016,0.9659529038603236,0.9323595180458573,0.9918508928017363,0.0,1.0,0.03395998748124218,0.9138058342204229,0.9999783401430423,0.08956683002599819,0.120954464787358,0.0897550047399836,0.0098988128089603,0.2973856352590482,0.00948234271189295,16.317012328774005,0.5582278481012658,0.9998549673676578,0.0975434902931811,0.0443996467079572,1.0,9,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,0.25,5.0,20260901|20260902|20260903|20260904|20260905,0.9663342126285457,0.0010573616271992458,0.9655703694995426,0.9681812760096606,0.002610906510118083,0.0081491071982637,0.06764048195414274,0.03181872399033936,0.03442963050045744,0.0759260794818524
seed,m1,tierApm_p95,A_sender_for_<module> (7 sets),comp,decoy_matching,pooled,20260901,0,42,34,0.8095238095238095,0.9860043788563033,0.9726143552864334,0.9921833917197015,0.0,1.0,0.01399562114369668,0.9729556376728667,0.992778571315722,-0.0705691355688563,-0.040287638462728745,-0.0740376339719662,0.02074248735701395,0.6065861954590319,0.0204151649438188,6.999999999999999,0.7352941176470589,0.999871050275251,0.09724373958025226,0.044459581431869,1.0,9,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,m1,tierApm_p95,A_sender_for_<module> (7 sets),comp,decoy_matching,pooled,20260902,1,42,34,0.8095238095238095,0.9858861548223476,0.9725577857706758,0.9921059862691569,0.0,1.0,0.014113845177652296,0.9725661544261963,0.9925631033865348,-0.07059810670484234,-0.040287638462728745,-0.0740376339719662,0.02074248735701395,0.6065861954590319,0.02041650554874785,6.999999999999999,0.7352941176470589,0.9998549673676578,0.09724373958025226,0.04491523676498755,1.0,9,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,m1,tierApm_p95,A_sender_for_<module> (7 sets),comp,decoy_matching,pooled,20260903,2,42,35,0.8333333333333334,0.98607619897885,0.97255608769528,0.9922371356564563,0.0,1.0,0.013923801021149984,0.970280149732742,0.9937860647037472,-0.0689928835098634,-0.0337611217581561,-0.0740250238357422,0.0204661752787992,0.5859723532057282,0.0200845651557706,6.999999999999999,0.7428571428571429,0.999871050275251,0.09724373958025226,0.04369578706201875,1.0,9,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,m1,tierApm_p95,A_sender_for_<module> (7 sets),comp,decoy_matching,pooled,20260904,3,42,34,0.8095238095238095,0.9862450034260468,0.9725239925793434,0.992464310990023,0.0,1.0,0.013754996573953238,0.9724238070859913,0.9925827733453274,-0.070574232872997,-0.040287638462728745,-0.0740376339719662,0.02074248735701395,0.6065861954590319,0.020417958230226498,6.999999999999999,0.7352941176470589,0.999871050275251,0.09724373958025226,0.04448335055296555,1.0,9,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,m1,tierApm_p95,A_sender_for_<module> (7 sets),comp,decoy_matching,pooled,20260905,4,42,35,0.8333333333333334,0.9860661497640124,0.9726494888678141,0.9922428561098131,0.0,1.0,0.013933850235987588,0.9718184805186568,0.9931133900397314,-0.0689473813542369,-0.0337611217581561,-0.0740250238357422,0.0204661752787992,0.5859723532057282,0.0200858907910773,6.999999999999999,0.7428571428571429,0.999871050275251,0.09724373958025226,0.044595828184091704,1.0,9,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,0.25,,,,,,,,,,,,
summary,m1,tierApm_p95,A_sender_for_<module> (7 sets),comp,decoy_matching,pooled,-1,-1,210,172,0.819047619047619,0.9860661497640124,0.9724257815021069,0.9922655882822813,0.0,1.0,0.013928825628568786,0.9711283463061848,0.9930964567198381,-0.0690229001105909,-0.0337611217581561,-0.0740250238357422,0.0204661752787992,0.5859723532057282,0.02008978557783495,6.999999999999999,0.7383720930232558,0.9998549673676578,0.09724373958025226,0.04450609756941685,1.0,9,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,0.25,5.0,20260901|20260902|20260903|20260904|20260905,0.986055577169512,0.00013013891081622183,0.9858861548223476,0.9862450034260468,0.00035884860369916893,0.007734411717718742,0.027574218497893044,0.013754996573953238,0.014113845177652296,0.0759260794818524
seed,m1,tierApm_p95,A_sender_for_<module> (7 sets),comp_adj,covariate_adjustment,by_celltype,-1,-1,315,157,0.4984126984126984,0.5693178564807239,0.3367842333293381,0.8306758791455564,0.044585987261146494,0.5796178343949044,0.43068214351927614,0.2354481457419819,0.797396414167858,,,,0.0098988128089603,0.298408028248008,0.0050361278712573,16.58627195247028,0.5605095541401274,,,,,9,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,,,,,,,,,,,,,
summary,m1,tierApm_p95,A_sender_for_<module> (7 sets),comp_adj,covariate_adjustment,by_celltype,-1,-1,315,157,0.4984126984126984,0.5693178564807239,0.3367842333293381,0.8306758791455564,0.044585987261146494,0.5796178343949044,0.43068214351927614,0.2354481457419819,0.797396414167858,,,,0.0098988128089603,0.298408028248008,0.0050361278712573,16.58627195247028,0.5605095541401274,,,,,9,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,,1.0,-1,0.5693178564807239,,0.5693178564807239,0.5693178564807239,0.0,0.1693241208544436,0.663215766670662,0.43068214351927614,0.43068214351927614,
seed,m1,tierApm_p95,A_sender_for_<module> (7 sets),comp_adj,covariate_adjustment,pooled,-1,-1,42,34,0.8095238095238095,0.5140456434289409,0.34579114659316224,0.7007884275575953,0.029411764705882353,0.5294117647058824,0.4859543565710592,0.4322301024189661,0.5807404156357345,,,,0.02074248735701395,0.6065861954590319,0.0124101008677981,6.999999999999999,0.7352941176470589,,,,,9,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,,,,,,,,,,,,,
summary,m1,tierApm_p95,A_sender_for_<module> (7 sets),comp_adj,covariate_adjustment,pooled,-1,-1,42,34,0.8095238095238095,0.5140456434289409,0.34579114659316224,0.7007884275575953,0.029411764705882353,0.5294117647058824,0.4859543565710592,0.4322301024189661,0.5807404156357345,,,,0.02074248735701395,0.6065861954590319,0.0124101008677981,6.999999999999999,0.7352941176470589,,,,,9,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,,1.0,-1,0.5140456434289409,,0.5140456434289409,0.5140456434289409,0.0,0.29921157244240476,0.6542088534068378,0.4859543565710592,0.4859543565710592,
seed,m1,tierApm_p95,A_sender_for_<module> (7 sets),type_adj,covariate_adjustment,pooled,-1,-1,42,34,0.8095238095238095,0.3350092365408728,0.21884891755026356,0.4153739160686756,0.058823529411764705,0.17647058823529413,0.6649907634591272,0.21062580211789705,0.3856839921647651,,,,0.02074248735701395,0.6065861954590319,0.00743689321786235,6.999999999999999,0.7352941176470589,,,,,8,ct_Biliary/ductular|ct_DC|ct_Endothelial|ct_Hepatocytes|ct_Macrophages|ct_Mesenchymal|ct_Proliferating|ct_T/NK cells,6,7,400,100,100.0,,,,,,,,,,,,,
summary,m1,tierApm_p95,A_sender_for_<module> (7 sets),type_adj,covariate_adjustment,pooled,-1,-1,42,34,0.8095238095238095,0.3350092365408728,0.21884891755026356,0.4153739160686756,0.058823529411764705,0.17647058823529413,0.6649907634591272,0.21062580211789705,0.3856839921647651,,,,0.02074248735701395,0.6065861954590319,0.00743689321786235,6.999999999999999,0.7352941176470589,,,,,8,ct_Biliary/ductular|ct_DC|ct_Endothelial|ct_Hepatocytes|ct_Macrophages|ct_Mesenchymal|ct_Proliferating|ct_T/NK cells,6,7,400,100,100.0,,1.0,-1,0.3350092365408728,,0.3350092365408728,0.3350092365408728,0.0,0.5846260839313244,0.7811510824497364,0.6649907634591272,0.6649907634591272,
seed,m1,tierApm_p95,A_sender_for_<module> (7 sets),typecomp_adj,covariate_adjustment,pooled,-1,-1,42,34,0.8095238095238095,0.20416729731088018,0.09794833802843345,0.2817064795659714,0.11764705882352941,0.029411764705882353,0.7958327026891199,0.09128263602570161,0.2795412998686808,,,,0.02074248735701395,0.6065861954590319,0.00448663883254125,6.999999999999999,0.7352941176470589,,,,,17,ct_Biliary/ductular|ct_DC|ct_Endothelial|ct_Hepatocytes|ct_Macrophages|ct_Mesenchymal|ct_Proliferating|ct_T/NK cells|knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,,,,,,,,,,,,,
summary,m1,tierApm_p95,A_sender_for_<module> (7 sets),typecomp_adj,covariate_adjustment,pooled,-1,-1,42,34,0.8095238095238095,0.20416729731088018,0.09794833802843345,0.2817064795659714,0.11764705882352941,0.029411764705882353,0.7958327026891199,0.09128263602570161,0.2795412998686808,,,,0.02074248735701395,0.6065861954590319,0.00448663883254125,6.999999999999999,0.7352941176470589,,,,,17,ct_Biliary/ductular|ct_DC|ct_Endothelial|ct_Hepatocytes|ct_Macrophages|ct_Mesenchymal|ct_Proliferating|ct_T/NK cells|knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,6,7,400,100,100.0,,1.0,-1,0.20416729731088018,,0.20416729731088018,0.20416729731088018,0.0,0.7182935204340286,0.9020516619715666,0.7958327026891199,0.7958327026891199,
