n_cells,n_senders,prevalence_real,median_nn_um,lam_true,beta_true,med_d_sender,match_rate,max_smd_before,max_smd_after,smd_pass,u_sender_mean,u_decoy_mean,u_all_mean,lam_naive,beta_naive,se_lam_naive,se_beta_naive,lam_nuis,beta_nuis,se_lam_nuis,lam_decoy,beta_decoy,se_lam_decoy,lam_decoy_scale,beta_decoy_term,lam_decoy_nuis,beta_decoy_nuis,lam_decoyS,beta_decoyS,beta_decoyS_term,lam_decoyS_nuis,beta_decoyS_nuis,lam_naive_bin,beta_naive_bin,lam_decoy_only,beta_decoy_only,beta_true_minus_decoy,ci_lam_naive_iid_lo,ci_lam_naive_iid_hi,ci_lam_nuis_iid_lo,ci_lam_nuis_iid_hi,ci_lam_decoy_iid_lo,ci_lam_decoy_iid_hi,ci_lam_naive_blk_lo,ci_lam_naive_blk_hi,ci_lam_nuis_blk_lo,ci_lam_nuis_blk_hi,ci_lam_decoy_blk_lo,ci_lam_decoy_blk_hi,ci_beta_naive_blk_lo,ci_beta_naive_blk_hi,ci_beta_decoy_blk_lo,ci_beta_decoy_blk_hi,boot_sd_lam_naive,boot_sd_lam_nuis,boot_sd_lam_decoy,ci_lam_decoyS_blk_lo,ci_lam_decoyS_blk_hi,ci_beta_decoyS_blk_lo,ci_beta_decoyS_blk_hi,se_ratio_naive,cover_lam_naive_iid,cover_lam_nuis_iid,cover_lam_decoy_iid,cover_lam_naive_blk,cover_lam_nuis_blk,cover_lam_decoy_blk,cover_beta_naive_blk,cover_beta_decoy_blk,cover_lam_decoyS_blk,cover_beta_decoyS_blk,cover_beta_nuis_blk,bias_lam_naive,relbias_lam_naive,relbias_beta_naive,bias_lam_naive_bin,relbias_lam_naive_bin,relbias_beta_naive_bin,bias_lam_nuis,relbias_lam_nuis,relbias_beta_nuis,bias_lam_decoy,relbias_lam_decoy,relbias_beta_decoy,bias_lam_decoy_nuis,relbias_lam_decoy_nuis,relbias_beta_decoy_nuis,bias_lam_decoyS,relbias_lam_decoyS,relbias_beta_decoyS,bias_lam_decoyS_nuis,relbias_lam_decoyS_nuis,relbias_beta_decoyS_nuis,signal_retained_naive,signal_retained_nuis,signal_retained_decoy,signal_retained_decoy_nuis,signal_retained_decoyS,signal_retained_decoyS_nuis,signal_retained_subtract,decoy_cost_vs_naive,ripley50,sweep,cfg_id,rep,clustering,autocorr_len_um,conf_strength,prevalence,window_um,beta_true_cfg,ell_over_lambda,ell_ratio,regime
11711,3513,0.2999743830586628,11.652523495131867,30.0,1.0,16.63339869908263,0.9655565044121833,0.3341554511956126,0.008133782835271539,1.0,0.7753061966955781,0.295991212204897,0.2980406503058531,29.92637046716111,2.149074148723853,4.869966310086834,0.09332917190866166,23.12943233501986,1.4352829012485537,4.656048579623746,24.327938052486296,2.227042017845307,3.4170614291893906,215.59896776792792,5.9958078547064595,21.793895213602173,1.5721857509149126,29.45737275983325,2.1812327499981348,1.6658321427946607,25.033117050256276,1.524835450692015,30.03030564738604,2.150821517880844,58.588952403797435,2.0436314883939724,0.10719002948687173,20.381236499390916,39.471504434931305,14.003577118957319,32.255287551082404,17.63049765127509,31.025378453697503,22.232671497069656,40.90576352515853,16.43486794264624,35.04263550862069,18.55444880363576,31.555553174755918,1.8796718730320463,2.4693639469405237,1.9603121896344227,2.5296310663762887,4.885420101032643,4.950830250215412,3.458075529514564,23.17078905789529,40.072619597474564,1.92614395868764,2.479646722899836,1.0031732849801855,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.07362953283888984,-0.002454317761296328,1.149074148723853,0.030305647386040135,0.001010188246201338,1.150821517880844,-6.87056766498014,-0.22901892216600467,0.43528290124855373,-5.672061947513704,-0.18906873158379014,1.227042017845307,-8.206104786397827,-0.27353682621326086,0.5721857509149126,-0.5426272401667482,-0.01808757467222494,1.1812327499981348,-4.966882949743724,-0.16556276499145745,0.524835450692015,2.149074148723853,1.4352829012485537,2.227042017845307,1.5721857509149126,2.1812327499981348,1.524835450692015,0.10719002948687173,1.036279748266365,1.9049936800319562,prev,6,9,1.5,30.0,1.0,0.3,2000.0,1.0,1.0,,
11909,3573,0.3000251910319926,11.605002222940778,30.0,1.0,16.624751612369735,0.9804086202071088,0.3065144276735643,0.015494995625018706,1.0,0.7629147029065207,0.24136371646421245,0.28120665144120854,42.18653573745283,2.1961130058095732,8.513528177989356,0.13988354205302242,20.330828241161058,1.4295996777196998,3.949219494231509,31.59250703302901,2.187225648879676,5.047048623447948,59.491137490359385,2.445782826423651,19.919192625057473,1.5534782325009244,34.29047477610272,2.19208811179703,1.8638970332305338,21.042787354613292,1.5261304987938478,49.97102062605369,2.286458520323642,63.14087521570531,2.1560557317742544,0.1304027885493877,25.500020508593693,58.873050966311965,12.5903580324673,28.071298449854815,21.700291731071033,41.484722334986984,28.02148187793984,78.40716953829815,13.01410709586146,35.0062217798615,22.42647202171761,51.67104227965748,1.943878820646534,2.800570989536002,1.997038539281438,2.508861793247577,13.101511774240217,5.493463163138197,7.64684951579061,24.89064831795369,55.83417605514178,2.0035815012702263,2.5429849089906225,1.5389050814575924,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,12.186535737452829,0.4062178579150943,1.1961130058095732,19.971020626053694,0.6657006875351231,1.286458520323642,-9.669171758838942,-0.3223057252946314,0.42959967771969976,1.5925070330290083,0.05308356776763361,1.187225648879676,-10.080807374942527,-0.33602691249808425,0.5534782325009244,4.2904747761027195,0.14301582587009065,1.19208811179703,-8.957212645386708,-0.2985737548462236,0.5261304987938478,2.1961130058095732,1.4295996777196998,2.187225648879676,1.5534782325009244,2.19208811179703,1.5261304987938478,0.1304027885493877,0.9959531422534329,1.9031807081551706,prev,6,10,1.5,30.0,1.0,0.3,2000.0,1.0,1.0,,
11782,3535,0.30003395009336276,11.618776761577356,30.0,1.0,16.307464252622808,0.985007072135785,0.25364875357929095,0.03926302530498196,1.0,0.7955420911639903,0.2349749012296639,0.29508050291967114,32.73861212702612,2.1568894188724266,6.454621241126891,0.11087483253320514,15.493924500345,1.5570707136457684,3.030260845879519,23.81127075478926,2.25756928833208,3.687390364688427,142.79219441275728,4.002871949234806,14.716308446225106,1.7375243032619494,29.359733788784453,2.208032463909841,1.5210571475839019,16.709761691560438,1.622691691540316,38.53070374609416,2.1617383863306325,39.8781274332592,1.5485153651884163,0.6132230211422163,20.087554494417418,45.38966975963483,9.554613242421144,21.433235758268857,16.58398563999994,31.038555869578577,19.04584710225268,63.39712209183649,8.870616593722323,33.460270921996894,15.61013540077572,41.36627190081471,1.8470736016416804,2.7122906612256696,1.9556454365671443,2.6754831696602785,11.094750138717421,7.162835908268461,6.625913251993193,20.313442181879385,48.40432555700722,1.918145343054895,2.6433857504930915,1.7188847686406499,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.7386121270261228,0.09128707090087076,1.1568894188724266,8.530703746094161,0.28435679153647203,1.1617383863306325,-14.506075499655,-0.48353584998849997,0.5570707136457684,-6.188729245210741,-0.20629097484035802,1.2575692883320801,-15.283691553774894,-0.5094563851258298,0.7375243032619494,-0.6402662112155468,-0.021342207040518226,1.208032463909841,-13.290238308439562,-0.44300794361465207,0.622691691540316,2.1568894188724266,1.5570707136457684,2.25756928833208,1.7375243032619494,2.208032463909841,1.622691691540316,0.6132230211422163,1.0466782713006617,1.8518546834463885,prev,6,11,1.5,30.0,1.0,0.3,2000.0,1.0,1.0,,
11811,3543,0.2999745999491999,11.680419199349828,30.0,1.0,15.993287407954721,0.996330793113181,0.1887768716402334,0.008183349893498483,1.0,0.7598964906033514,0.23366209208283395,0.296100660819267,41.73060783271805,2.3671156551773658,9.056667483488548,0.1741252773605661,19.111260816395184,1.449470190354513,4.0552042567303115,34.24176859242619,2.328686751733308,6.338283796123492,309.1869181721797,7.380208654319379,19.096320617391367,1.5037386946749092,38.70001208028505,2.3901893981270197,1.5754901689442726,19.580523278942398,1.496477904182604,40.69682708584235,2.36689499791642,399.9999999999999,8.756270625052316,-6.389375627135896,23.979539565080497,59.4816761003556,11.163060473203775,27.059461159586593,21.818732352024146,46.66480483282824,23.438433728231722,96.9583761827765,12.608317559397316,41.29464381310566,21.62560979282274,67.75240640770234,1.9989951217934567,3.6918184206137883,2.0680624361126085,3.0516068585277365,20.488055438768473,7.301508061344046,12.884297862394552,24.584200081946786,76.47347397934278,2.0550522795519286,3.1868839269169764,2.2622068742305923,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,11.73060783271805,0.3910202610906017,1.3671156551773658,10.69682708584235,0.3565609028614117,1.36689499791642,-10.888739183604816,-0.3629579727868272,0.4494701903545131,4.24176859242619,0.14139228641420634,1.3286867517333079,-10.903679382608633,-0.3634559794202878,0.5037386946749092,8.700012080285049,0.2900004026761683,1.3901893981270197,-10.419476721057602,-0.3473158907019201,0.49647790418260396,2.3671156551773658,1.449470190354513,2.328686751733308,1.5037386946749092,2.3901893981270197,1.496477904182604,-6.389375627135896,0.9837655150647134,1.798121547949411,prev,6,12,1.5,30.0,1.0,0.3,2000.0,1.0,1.0,,
11756,3527,0.30001701258931607,11.723839967200739,30.0,1.0,16.795414762890715,0.9611567904734902,0.33103761270981114,0.011626001128902937,1.0,0.7634193889030165,0.2500864841190372,0.2871046145625582,31.04372280736907,1.8994548929533155,6.053634875617808,0.09629170318286454,18.848301232719916,1.221370544875688,4.356670132995576,22.095437063394286,2.04251564081517,3.3937880343014966,37.42331776750649,1.924911700005599,17.38353250285552,1.3738012546789093,24.274459191022043,2.000864333613593,1.7200501726803992,17.343652970767426,1.3744619376629499,34.48470163655533,1.8375224488739952,22.607664084798476,1.5105770548803825,0.32694539399361267,19.178598451158166,42.90884716357997,10.309227772048587,27.387374693391244,15.443612516163352,28.74726161062522,19.08237359418935,56.49017575810483,12.687448623396131,29.24254091269104,15.831589256904719,30.745433840147356,1.6396925091359016,2.361859214121168,1.8219237066594776,2.348418909248063,9.030445093861253,4.0609721009053645,3.7879172250167814,18.208693008183086,33.78020661660192,1.7948547132914618,2.2944418875619603,1.491739306946497,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0437228073690683,0.03479076024563561,0.8994548929533155,4.484701636555329,0.1494900545518443,0.8375224488739952,-11.151698767280084,-0.3717232922426695,0.22137054487568797,-7.904562936605714,-0.26348543122019047,1.0425156408151701,-12.61646749714448,-0.4205489165714827,0.37380125467890934,-5.725540808977957,-0.19085136029926525,1.0008643336135932,-12.656347029232574,-0.42187823430775245,0.3744619376629499,1.8994548929533155,1.221370544875688,2.04251564081517,1.3738012546789093,2.000864333613593,1.3744619376629499,0.32694539399361267,1.0753167387088727,1.9684723109316309,prev,6,13,1.5,30.0,1.0,0.3,2000.0,1.0,1.0,,
11748,3524,0.29996595165134493,11.670349360746712,30.0,1.0,16.614213320546796,0.9869466515323496,0.24280775378944494,0.0042089774670765615,1.0,0.7559542059348173,0.23216256913941036,0.2973579881841601,32.88555666344974,2.2670079567307067,6.219146039090206,0.11161746675680963,18.430875945926726,1.6144406018620254,3.4066494917934933,26.089425322937412,2.3348437085529183,4.093303677628198,35.54467200996848,1.71974234998072,18.03680676764355,1.689533442213567,27.614819066391814,2.3280587869197458,1.5923728084212652,18.23883571810168,1.6881735409138334,31.283779883748153,2.1991571531976595,39.90459911825316,1.4885908182022438,0.7105663349954157,20.696030426832937,45.07508290006655,11.75384294201148,25.10790894984197,18.066550114786146,34.11230053108868,21.86611572703956,56.236309854409136,12.856563588977854,26.07199987532569,18.923595715554733,39.2946186888448,1.9982259864280325,2.700567420673081,2.0983413514937803,2.661986167276545,8.235168280785304,3.4646642932205234,4.963341318309093,20.187852153579534,37.67360868999913,2.080275474428191,2.649431979007843,1.32416383680709,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.8855566634497407,0.09618522211499135,1.2670079567307067,1.2837798837481529,0.042792662791605096,1.1991571531976595,-11.569124054073274,-0.3856374684691091,0.6144406018620254,-3.9105746770625878,-0.1303524892354196,1.3348437085529183,-11.96319323235645,-0.39877310774521496,0.689533442213567,-2.3851809336081864,-0.07950603112027288,1.3280587869197458,-11.76116428189832,-0.3920388093966107,0.6881735409138334,2.2670079567307067,1.6144406018620254,2.3348437085529183,1.689533442213567,2.3280587869197458,1.6881735409138334,0.7105663349954157,1.0299230320832393,1.8750559614694011,prev,6,14,1.5,30.0,1.0,0.3,2000.0,1.0,1.0,,
11764,3529,0.2999829989799388,11.639112120727686,30.0,1.0,16.73982640904083,0.9243411731368659,0.5208953716932276,0.013677511214393066,1.0,0.7794195245612145,0.2561743753871057,0.29199503825240936,49.233486612787864,2.2591586674360746,11.014600607915684,0.1871765772544426,22.502177025917312,1.4163420512415252,4.495720668262703,35.29979550877207,2.0517214620556197,6.533762582487165,104.83295090859119,2.809839720899892,21.43359149797403,1.5003344575699047,40.64110923510962,2.1050271303588675,1.5888806910909914,22.27307678355749,1.4798565441515454,52.075797776228875,2.306634944935392,77.80029303534947,2.5125621813278083,-0.20592723639241628,27.644869421273125,70.8221038043026,13.690564516122414,31.31378953571221,22.49362084709723,48.10597017044691,28.057304228277584,121.49110419644099,14.171148057972848,41.46309599049101,21.135409462203516,65.48541648647964,1.8787136886166702,3.5368793551160853,1.7814534450537205,2.552797900303002,31.56780245363839,7.477325439496155,13.171269130615968,26.460324386276028,74.79715215695825,1.8280254818907775,2.692728923780477,2.865996106200353,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,19.233486612787864,0.6411162204262622,1.2591586674360746,22.075797776228875,0.7358599258742958,1.306634944935392,-7.497822974082688,-0.24992743246942292,0.41634205124152524,5.299795508772071,0.17665985029240236,1.0517214620556197,-8.566408502025968,-0.2855469500675323,0.5003344575699047,10.641109235109617,0.35470364117032055,1.1050271303588675,-7.726923216442511,-0.25756410721475037,0.47985654415154544,2.2591586674360746,1.4163420512415252,2.0517214620556197,1.5003344575699047,2.1050271303588675,1.4798565441515454,-0.20592723639241628,0.9081794438033536,1.9227223141791834,prev,6,15,1.5,30.0,1.0,0.3,2000.0,1.0,1.0,,
11835,3550,0.29995775242923534,11.650684175180842,30.0,1.0,16.809257480922554,0.983943661971831,0.3662207009158529,0.02941915862444802,1.0,0.7960972188146096,0.27950933112939486,0.29768673847062155,31.174191862732787,2.276043368317712,4.606414507832837,0.091494386343298,19.519997800081182,1.5574920776866406,3.363467523261478,23.992749136438817,2.3358206753407176,3.0467956488920738,293.6657744906124,8.181687680723257,19.11090833378509,1.6545195423018733,28.55040282589051,2.2722560649319634,1.768968461217901,19.573751157540833,1.6383190079768672,30.108200425574434,2.3059181532428727,75.80110130659281,2.611233381454196,-0.3053152282113234,22.145619427380424,40.20276429808515,12.927601454488684,26.11239414567368,18.021029664610353,29.964468608267282,22.714155815978465,43.220691386346594,14.921643124908828,26.5743996437074,19.054799392990642,31.4489246899014,2.0644909010709567,2.541140386101453,2.1307899511754864,2.5658861980545136,5.43238738213512,2.9475169573069104,3.188347625028481,21.716285721716307,38.83737478454797,2.056709612681015,2.534504857722458,1.1793092811985944,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.174191862732787,0.03913972875775957,1.276043368317712,0.10820042557443443,0.003606680852481148,1.3059181532428727,-10.480002199918818,-0.3493334066639606,0.5574920776866406,-6.0072508635611825,-0.20024169545203943,1.3358206753407176,-10.88909166621491,-0.36296972220716367,0.6545195423018733,-1.4495971741094884,-0.048319905803649615,1.2722560649319634,-10.426248842459167,-0.3475416280819722,0.6383190079768672,2.276043368317712,1.5574920776866406,2.3358206753407176,1.6545195423018733,2.2722560649319634,1.6383190079768672,-0.3053152282113234,1.026263694205084,1.944805977595197,prev,6,16,1.5,30.0,1.0,0.3,2000.0,1.0,1.0,,
11753,3526,0.3000085084659236,11.709305510786578,30.0,1.0,16.253286130880788,0.9818491208167895,0.21782051089000273,0.01845472211703766,1.0,0.7725035213389552,0.2299798482753681,0.299096709431419,38.08609012579954,2.1867026665049445,8.441833232211343,0.14372317751181124,22.481463900233,1.4009799350624532,5.027465581163548,29.796659165759767,2.1787348551285386,5.3782622659502906,33.760334028781045,1.6982180806937193,21.57709776672861,1.468743642177713,30.29954745928648,2.1781108009848746,1.6434766422867457,21.031004446730034,1.4712931481794216,35.700090401759574,2.1676224265884914,16.824589268632607,1.5011515373719935,0.6664708892164979,21.540096990665305,54.63208326093377,12.627631361152446,32.33529643931355,19.2552651244972,40.338053207022334,25.453301477745526,62.07792150205184,14.711743653409062,35.4928041659345,21.425120870448264,43.36980502909989,1.9159450446489796,2.7009970504568432,1.9436468653799108,2.490840080424688,10.212571512549045,5.597259655044727,5.82864015928208,22.88818081528649,43.1094385034041,1.9469037251843875,2.4824866548385733,1.2097575528477784,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8.086090125799537,0.26953633752665124,1.1867026665049445,5.700090401759574,0.1900030133919858,1.1676224265884914,-7.518536099767001,-0.25061786999223334,0.4009799350624532,-0.2033408342402332,-0.006778027808007773,1.1787348551285386,-8.42290223327139,-0.280763407775713,0.4687436421777129,0.2995474592864795,0.009984915309549317,1.1781108009848746,-8.968995553269966,-0.2989665184423322,0.4712931481794216,2.1867026665049445,1.4009799350624532,2.1787348551285386,1.468743642177713,2.1781108009848746,1.4712931481794216,0.6664708892164979,0.9963562438101651,1.8710724125983356,prev,6,17,1.5,30.0,1.0,0.3,2000.0,1.0,1.0,,
11667,3500,0.2999914288163195,11.742394957866209,30.0,1.0,16.65534434583139,0.9568571428571429,0.3450603035592279,0.034820522538898176,1.0,0.7413452064800339,0.2794605654989428,0.2963221352006769,30.68207456686749,2.0417549736597818,4.809911972727295,0.09313897087345482,17.786630308853205,1.5478617580495988,3.1040566924039177,24.770670503794474,2.1610134946514785,3.3650975958800973,45.9847036480041,1.6441170438165105,17.595223693875663,1.6884206173526737,28.155257733788634,2.131582025842157,1.4019265756707833,17.91616230453576,1.6507290814936426,35.23025806090625,2.02437556410023,125.28272473864766,2.739068943780438,-0.7146933796802077,21.254647100321996,40.10950203341299,11.702679191741527,23.870581425964883,18.175079215869484,31.366261791719463,20.849931634515396,49.835958782153355,12.2016530787947,28.186844654155763,17.882754312736193,36.22117250071659,1.769401198598999,2.466629673160178,1.9194041171115799,2.4516022990938438,8.583060762772279,3.9583455297995886,4.856406105677282,21.576549340718323,38.47681132944734,1.8512592421797465,2.4182777866211493,1.784452774071362,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6820745668674917,0.022735818895583057,1.0417549736597818,5.230258060906252,0.17434193536354173,1.0243755641002301,-12.213369691146795,-0.4071123230382265,0.5478617580495988,-5.229329496205526,-0.17431098320685087,1.1610134946514785,-12.404776306124337,-0.4134925435374779,0.6884206173526737,-1.844742266211366,-0.0614914088737122,1.1315820258421572,-12.08383769546424,-0.402794589848808,0.6507290814936426,2.0417549736597818,1.5478617580495988,2.1610134946514785,1.6884206173526737,2.131582025842157,1.6507290814936426,-0.7146933796802077,1.0584098104474944,1.8775541335046402,prev,6,18,1.5,30.0,1.0,0.3,2000.0,1.0,1.0,,
11733,3520,0.30000852296940256,11.697140576986436,30.0,1.0,16.62847802174738,0.9579545454545455,0.37929666864585515,0.02825159930110081,1.0,0.7983083436497217,0.2653352780708501,0.2972261653209082,44.2112868080699,2.3017839703956176,9.313925452105883,0.16449639016859274,20.189028516192394,1.4689385447486598,4.001873618944401,29.401828531417078,2.1887392817073006,4.746887532016661,122.3492014972006,3.4545205604260554,18.887467637836885,1.5981673991445229,35.85055778704523,2.2100710449883585,1.6503246129657596,20.968356920952324,1.5356943276025736,47.44372551443634,2.25443021469731,57.986238346221796,2.011476686724213,0.24295352797309677,25.95599292194237,62.46658069419743,12.345356223061367,28.032700809323423,20.097928968664423,38.70572809416973,27.096295291005998,84.0838997256316,13.375873826248089,35.910903445903934,19.546604477177542,47.182665102125235,2.0094463564830045,3.2072270133084255,1.9689939287889364,2.6396774932389753,14.826349870517957,5.943318856241787,7.359657456063487,25.312954673166413,55.440700995279144,1.9572609435093469,2.717894897430872,1.591847599248898,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,14.2112868080699,0.4737095602689967,1.3017839703956176,17.443725514436338,0.581457517147878,1.2544302146973099,-9.810971483807606,-0.3270323827935869,0.4689385447486598,-0.5981714685829225,-0.019939048952764084,1.1887392817073006,-11.112532362163115,-0.3704177454054372,0.5981673991445229,5.850557787045233,0.19501859290150775,1.2100710449883585,-9.031643079047676,-0.3010547693015892,0.5356943276025736,2.3017839703956176,1.4689385447486598,2.1887392817073006,1.5981673991445229,2.2100710449883585,1.5356943276025736,0.24295352797309677,0.950888228373192,1.9561213469092473,prev,6,19,1.5,30.0,1.0,0.3,2000.0,1.0,1.0,,
11791,3537,0.2999745568654058,11.645950453225678,30.0,1.0,16.85860108029225,0.9366694939214023,0.38209377439312137,0.01133538638204322,1.0,0.7689681793978578,0.25127241320903676,0.2916976115953892,37.87863028516086,2.038695977368139,6.441780180333539,0.10063232175489409,15.924385409755015,1.485802127379041,2.863511548355732,29.497872375885336,2.0059131516604864,4.429491001570213,128.81573488556387,3.07629877541588,15.697304536226907,1.5355633158487076,31.891558275686368,1.9986744476846572,1.3353242930075386,15.730228960168928,1.5349536130699837,54.94701558555279,2.2126418334072424,73.37464134674512,2.061329625169963,0.1513122082372793,25.252741131707126,50.504519438614594,10.311902774977781,21.53686804453225,20.81607001280772,38.17967473896295,21.850145378641393,80.4788955262023,10.297216198310766,25.97104757003273,18.060935599560274,53.07067799441682,1.7449633719021473,2.7589769705112235,1.768893495412066,2.4320366880519946,14.84314836429851,4.245979829208022,8.753086835980861,19.97838551099306,62.40142484446763,1.7485581059068114,2.4631225512997124,2.3041997629186364,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.87863028516086,0.262621009505362,1.038695977368139,24.94701558555279,0.8315671861850931,1.2126418334072424,-14.075614590244985,-0.46918715300816616,0.48580212737904094,-0.5021276241146637,-0.016737587470488792,1.0059131516604864,-14.302695463773093,-0.4767565154591031,0.5355633158487076,1.8915582756863678,0.06305194252287892,0.9986744476846572,-14.269771039831072,-0.47565903466103576,0.5349536130699837,2.038695977368139,1.485802127379041,2.0059131516604864,1.5355633158487076,1.9986744476846572,1.5349536130699837,0.1513122082372793,0.9839197084452123,1.9360429068952296,prev,6,20,1.5,30.0,1.0,0.3,2000.0,1.0,1.0,,
11801,3540,0.29997457842555714,11.600081339312498,30.0,1.0,17.10657196021284,0.9423728813559322,0.3652818397709649,0.012734957105241371,1.0,0.8170285476564862,0.2286266187970853,0.2924510133377468,57.8228694961058,2.341279243450743,15.664993264189459,0.28301610680077044,31.113397638993106,1.3072389242525144,8.060919054388703,44.588737202644054,2.2249315280434425,9.602350449694303,116.20728725649008,2.852825845251106,29.974980906169094,1.372717618383501,48.465617715401166,2.289103336681369,1.594179777525302,30.94707540280278,1.36930954838581,57.17542960584114,2.300386179203839,55.22564401809051,1.46728773814133,0.8330984410625089,27.119482698294465,88.52625629391714,15.313996292391248,46.91279898559496,25.768130321243223,63.40934408404489,33.92321882888024,399.9999999999999,19.48255713067026,119.3225820535825,29.09050582421504,156.67413737964708,1.8979138571199965,9.53182467146024,1.9424974218539965,4.608146279142682,79.39700541459389,30.571976798761604,39.66518563738716,31.550838167355135,140.57955151725642,1.9476984172018936,4.268458506039477,5.068435337032497,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,27.822869496105803,0.9274289832035267,1.3412792434507428,27.17542960584114,0.905847653528038,1.300386179203839,1.1133976389931064,0.03711325463310355,0.3072389242525144,14.588737202644054,0.4862912400881351,1.2249315280434425,-0.02501909383090606,-0.0008339697943635353,0.37271761838350104,18.465617715401166,0.6155205905133722,1.289103336681369,0.9470754028027812,0.03156918009342604,0.36930954838581,2.341279243450743,1.3072389242525144,2.2249315280434425,1.372717618383501,2.289103336681369,1.36930954838581,0.8330984410625089,0.9503059211186536,1.988007843983662,prev,6,21,1.5,30.0,1.0,0.3,2000.0,1.0,1.0,,
11809,3543,0.30002540435261243,11.582962128240958,30.0,1.0,16.583071452613765,0.9551227773073666,0.38545912783234476,0.014330509971406998,1.0,0.8144966429848757,0.23640474379177379,0.29926904719246367,25.229234411324715,2.143572960143727,3.7863987282954934,0.10252675416554205,17.083441767007677,1.5066778180842038,3.1409266573917485,21.895372354270698,2.177101057431447,3.0751201969554036,76.96462430176948,2.315829136649217,17.005489923589696,1.5361499288219713,24.568104964982595,2.129977918958143,1.4001278092535632,17.14663655173677,1.5301946054664892,26.6548145600097,2.0743191072443037,38.29114145430412,1.5914037580364873,0.4829153492078164,17.807892903865547,32.65057591878388,10.927225518519851,23.239658015495504,15.868136768238108,27.922607940303287,16.744698151243945,38.11718789504409,10.779373874003094,24.687187075168495,15.07784399962861,30.98066109419169,1.8700688084436998,2.4979367377225588,1.9495011148871106,2.5537158440574887,5.327279053043384,3.381525050876531,4.115771135766637,17.04095636492226,34.74938609157611,1.8628606719740943,2.4843861464462735,1.4069514161921193,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-4.770765588675285,-0.15902551962250952,1.143572960143727,-3.345185439990299,-0.11150618133300998,1.0743191072443037,-12.916558232992323,-0.4305519410997441,0.5066778180842038,-8.104627645729302,-0.2701542548576434,1.177101057431447,-12.994510076410304,-0.43315033588034346,0.5361499288219713,-5.431895035017405,-0.1810631678339135,1.1299779189581431,-12.85336344826323,-0.428445448275441,0.5301946054664892,2.143572960143727,1.5066778180842038,2.177101057431447,1.5361499288219713,2.129977918958143,1.5301946054664892,0.4829153492078164,1.0156412204814675,1.9642207424250278,prev,6,22,1.5,30.0,1.0,0.3,2000.0,1.0,1.0,,
11863,3559,0.3000084295709348,11.640949009472772,30.0,1.0,16.239798784970368,0.9615060410227592,0.25017242454408095,0.015213942598111284,1.0,0.7625519186265438,0.21182918717763016,0.2780977906015987,44.64248610372773,2.2525215371243337,9.869111493553254,0.17520021648155534,24.763675986055464,1.4478115341941298,5.205680772944938,35.26447689818595,2.2468571039094924,6.327025928653839,94.57193137936622,2.8569763435162834,23.500286899908165,1.5612670557020112,38.45256576167834,2.2817829101905085,1.6877954586745993,24.76632213888441,1.5448912029154185,46.6277785830803,2.2011164229370324,174.94832867209539,3.7310239253097284,-1.529907502372696,25.29902757636335,63.9859446310921,14.560541671083385,34.96681030102754,22.86350607802442,47.66544771834747,27.61336229214411,95.7098121261161,15.690522709698808,42.33023903490471,22.495844836093756,65.54997824289431,1.862109910842249,3.4785388481548196,1.9558926112865678,2.8917993143402714,25.596647924636883,6.712195317599715,11.556020034378319,24.538799580745057,70.68144128320748,1.9317035967205192,2.989784707569267,2.593612195115765,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,14.642486103727727,0.48808287012425755,1.2525215371243337,16.6277785830803,0.5542592861026766,1.2011164229370324,-5.236324013944536,-0.1745441337981512,0.4478115341941298,5.264476898185947,0.1754825632728649,1.2468571039094924,-6.499713100091835,-0.2166571033363945,0.5612670557020112,8.452565761678343,0.28175219205594476,1.2817829101905085,-5.233677861115591,-0.17445592870385304,0.5448912029154185,2.2525215371243337,1.4478115341941298,2.2468571039094924,1.5612670557020112,2.2817829101905085,1.5448912029154185,-1.529907502372696,0.9974852923173055,1.8216825530331768,prev,6,23,1.5,30.0,1.0,0.3,2000.0,1.0,1.0,,
